index,unit1_rgb,unit1_pwr_60ghz,unit1_loc,unit2_loc,,unit1_beam_index,seq_index,time_stamp[UTC],unit2_direction,unit2_num_sat,unit2_sat_used,unit2_fix_type,unit2_DGPS,unit2_PDOP,unit2_HDOP
554,./unit1/camera_data/image_BS1_3162_00_47_44.jpg,./unit1/mmWave_data/mmWave_power_553.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_553.txt,,42,6,['00-47-44-333'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
555,./unit1/camera_data/image_BS1_3163_00_47_44.jpg,./unit1/mmWave_data/mmWave_power_554.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_554.txt,,41,6,['00-47-44-444'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
556,./unit1/camera_data/image_BS1_3164_00_47_44.jpg,./unit1/mmWave_data/mmWave_power_555.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_555.txt,,39,6,['00-47-44-555'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
557,./unit1/camera_data/image_BS1_3165_00_47_44.jpg,./unit1/mmWave_data/mmWave_power_556.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_556.txt,,40,6,['00-47-44-666'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
558,./unit1/camera_data/image_BS1_3166_00_47_44.jpg,./unit1/mmWave_data/mmWave_power_557.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_557.txt,,39,6,['00-47-44-777'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.8,0.8
559,./unit1/camera_data/image_BS1_3167_00_47_44.jpg,./unit1/mmWave_data/mmWave_power_558.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_558.txt,,39,6,['00-47-44-888'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.2,0.9
560,./unit1/camera_data/image_BS1_3168_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_559.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_559.txt,,38,6,['00-47-45-0'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.2,0.9
561,./unit1/camera_data/image_BS1_3169_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_560.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_560.txt,,38,6,['00-47-45-111'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.2,0.9
562,./unit1/camera_data/image_BS1_3170_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_561.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_561.txt,,37,6,['00-47-45-222'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.2,0.9
563,./unit1/camera_data/image_BS1_3171_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_562.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_562.txt,,37,6,['00-47-45-333'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.2,0.9
564,./unit1/camera_data/image_BS1_3172_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_563.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_563.txt,,36,6,['00-47-45-444'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,2.2,0.9
565,./unit1/camera_data/image_BS1_3173_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_564.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_564.txt,,37,6,['00-47-45-555'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
566,./unit1/camera_data/image_BS1_3174_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_565.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_565.txt,,36,6,['00-47-45-666'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
567,./unit1/camera_data/image_BS1_3175_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_566.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_566.txt,,34,6,['00-47-45-777'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
568,./unit1/camera_data/image_BS1_3176_00_47_45.jpg,./unit1/mmWave_data/mmWave_power_567.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_567.txt,,34,6,['00-47-45-888'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
569,./unit1/camera_data/image_BS1_3177_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_568.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_568.txt,,34,6,['00-47-46-0'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
570,./unit1/camera_data/image_BS1_3178_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_569.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_569.txt,,32,6,['00-47-46-111'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
571,./unit1/camera_data/image_BS1_3179_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_570.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_570.txt,,32,6,['00-47-46-222'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
572,./unit1/camera_data/image_BS1_3180_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_571.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_571.txt,,31,6,['00-47-46-333'],1,22,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.5,0.8
573,./unit1/camera_data/image_BS1_3181_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_572.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_572.txt,,29,6,['00-47-46-444'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
574,./unit1/camera_data/image_BS1_3182_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_573.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_573.txt,,29,6,['00-47-46-555'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
575,./unit1/camera_data/image_BS1_3183_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_574.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_574.txt,,28,6,['00-47-46-666'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.3,0.7
576,./unit1/camera_data/image_BS1_3184_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_575.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_575.txt,,29,6,['00-47-46-777'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.3,0.7
577,./unit1/camera_data/image_BS1_3185_00_47_46.jpg,./unit1/mmWave_data/mmWave_power_576.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_576.txt,,28,6,['00-47-46-888'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
578,./unit1/camera_data/image_BS1_3186_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_577.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_577.txt,,28,6,['00-47-47-0'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
579,./unit1/camera_data/image_BS1_3187_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_578.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_578.txt,,27,6,['00-47-47-111'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
580,./unit1/camera_data/image_BS1_3188_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_579.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_579.txt,,26,6,['00-47-47-222'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
581,./unit1/camera_data/image_BS1_3189_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_580.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_580.txt,,28,6,['00-47-47-333'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.3,0.7
582,./unit1/camera_data/image_BS1_3190_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_581.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_581.txt,,26,6,['00-47-47-444'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.3,0.7
583,./unit1/camera_data/image_BS1_3191_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_582.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_582.txt,,26,6,['00-47-47-555'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
584,./unit1/camera_data/image_BS1_3192_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_583.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_583.txt,,25,6,['00-47-47-666'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
585,./unit1/camera_data/image_BS1_3193_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_584.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_584.txt,,23,6,['00-47-47-777'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
586,./unit1/camera_data/image_BS1_3194_00_47_47.jpg,./unit1/mmWave_data/mmWave_power_585.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_585.txt,,22,6,['00-47-47-888'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
587,./unit1/camera_data/image_BS1_3195_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_586.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_586.txt,,22,6,['00-47-48-0'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
588,./unit1/camera_data/image_BS1_3196_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_587.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_587.txt,,21,6,['00-47-48-111'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
589,./unit1/camera_data/image_BS1_3197_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_588.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_588.txt,,21,6,['00-47-48-222'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
590,./unit1/camera_data/image_BS1_3198_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_589.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_589.txt,,20,6,['00-47-48-333'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
591,./unit1/camera_data/image_BS1_3199_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_590.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_590.txt,,21,6,['00-47-48-444'],1,22,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.4,0.7
592,./unit1/camera_data/image_BS1_3200_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_591.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_591.txt,,19,6,['00-47-48-555'],1,7,G2 G6 G12 G17 G19 G24 G28,3D,Yes,1.5,0.8
593,./unit1/camera_data/image_BS1_3201_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_592.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_592.txt,,19,6,['00-47-48-666'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
594,./unit1/camera_data/image_BS1_3202_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_593.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_593.txt,,16,6,['00-47-48-777'],1,7,G2 G6 G12 G17 G19 G24 G28,3D,Yes,1.5,0.8
595,./unit1/camera_data/image_BS1_3203_00_47_48.jpg,./unit1/mmWave_data/mmWave_power_594.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_594.txt,,18,6,['00-47-48-888'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
596,./unit1/camera_data/image_BS1_3204_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_595.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_595.txt,,17,6,['00-47-49-0'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
597,./unit1/camera_data/image_BS1_3205_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_596.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_596.txt,,16,6,['00-47-49-125'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
598,./unit1/camera_data/image_BS1_3206_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_597.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_597.txt,,16,6,['00-47-49-250'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
599,./unit1/camera_data/image_BS1_3207_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_598.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_598.txt,,14,6,['00-47-49-375'],1,22,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.5,0.8
600,./unit1/camera_data/image_BS1_3208_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_599.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_599.txt,,13,6,['00-47-49-500'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
601,./unit1/camera_data/image_BS1_3209_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_600.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_600.txt,,13,6,['00-47-49-625'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
602,./unit1/camera_data/image_BS1_3210_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_601.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_601.txt,,12,6,['00-47-49-750'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
603,./unit1/camera_data/image_BS1_3211_00_47_49.jpg,./unit1/mmWave_data/mmWave_power_602.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_602.txt,,10,6,['00-47-49-875'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.4,0.7
604,./unit1/camera_data/image_BS1_3212_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_603.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_603.txt,,11,6,['00-47-50-0'],1,22,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.4,0.7
605,./unit1/camera_data/image_BS1_3213_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_604.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_604.txt,,10,6,['00-47-50-111'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.7
606,./unit1/camera_data/image_BS1_3214_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_605.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_605.txt,,10,6,['00-47-50-222'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.5,0.8
607,./unit1/camera_data/image_BS1_3215_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_606.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_606.txt,,10,6,['00-47-50-333'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.9,0.9
608,./unit1/camera_data/image_BS1_3216_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_607.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_607.txt,,8,6,['00-47-50-444'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.9,0.9
609,./unit1/camera_data/image_BS1_3217_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_608.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_608.txt,,6,6,['00-47-50-555'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.9,0.9
610,./unit1/camera_data/image_BS1_3218_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_609.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_609.txt,,6,6,['00-47-50-666'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.9,0.9
611,./unit1/camera_data/image_BS1_3219_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_610.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_610.txt,,7,6,['00-47-50-777'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.9,0.9
612,./unit1/camera_data/image_BS1_3220_00_47_50.jpg,./unit1/mmWave_data/mmWave_power_611.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_611.txt,,6,6,['00-47-50-888'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.5,0.8
613,./unit1/camera_data/image_BS1_3221_00_47_51.jpg,./unit1/mmWave_data/mmWave_power_612.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_612.txt,,4,6,['00-47-51-0'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.4,0.8
614,./unit1/camera_data/image_BS1_3222_00_47_51.jpg,./unit1/mmWave_data/mmWave_power_613.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_613.txt,,6,6,['00-47-51-142'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
615,./unit1/camera_data/image_BS1_3223_00_47_51.jpg,./unit1/mmWave_data/mmWave_power_614.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_614.txt,,3,6,['00-47-51-284'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
616,./unit1/camera_data/image_BS1_3224_00_47_51.jpg,./unit1/mmWave_data/mmWave_power_615.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_615.txt,,3,6,['00-47-51-426'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
617,./unit1/camera_data/image_BS1_3225_00_47_51.jpg,./unit1/mmWave_data/mmWave_power_616.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_616.txt,,2,6,['00-47-51-568'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
618,./unit1/camera_data/image_BS1_3226_00_47_51.jpg,./unit1/mmWave_data/mmWave_power_617.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_617.txt,,4,6,['00-47-51-710'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.6,0.8
619,./unit1/camera_data/image_BS1_3227_00_47_51.jpg,./unit1/mmWave_data/mmWave_power_618.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_618.txt,,18,6,['00-47-51-852'],1,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.6,0.8
620,./unit1/camera_data/image_BS1_3228_00_47_52.jpg,./unit1/mmWave_data/mmWave_power_619.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_619.txt,,2,6,['00-47-52-0'],1,22,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30 B11 B12 B24 B25 B26,3D,Yes,1.6,0.8
621,./unit1/camera_data/image_BS1_3229_00_47_52.jpg,./unit1/mmWave_data/mmWave_power_620.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_620.txt,,2,6,['00-47-52-500'],1,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.7,0.9
622,./unit1/camera_data/image_BS1_3446_00_48_19.jpg,./unit1/mmWave_data/mmWave_power_621.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_621.txt,,2,7,['00-48-19-0'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.3,0.7
623,./unit1/camera_data/image_BS1_3447_00_48_19.jpg,./unit1/mmWave_data/mmWave_power_622.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_622.txt,,2,7,['00-48-19-142'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.3,0.7
624,./unit1/camera_data/image_BS1_3448_00_48_19.jpg,./unit1/mmWave_data/mmWave_power_623.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_623.txt,,2,7,['00-48-19-284'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.3,0.7
625,./unit1/camera_data/image_BS1_3449_00_48_19.jpg,./unit1/mmWave_data/mmWave_power_624.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_624.txt,,2,7,['00-48-19-426'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.3,0.7
626,./unit1/camera_data/image_BS1_3450_00_48_19.jpg,./unit1/mmWave_data/mmWave_power_625.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_625.txt,,2,7,['00-48-19-568'],0,7,G2 G6 G12 G17 G19 G24 G28,3D,Yes,1.3,0.7
627,./unit1/camera_data/image_BS1_3451_00_48_19.jpg,./unit1/mmWave_data/mmWave_power_626.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_626.txt,,2,7,['00-48-19-710'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.3,0.7
628,./unit1/camera_data/image_BS1_3452_00_48_19.jpg,./unit1/mmWave_data/mmWave_power_627.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_627.txt,,2,7,['00-48-19-852'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.3,0.7
629,./unit1/camera_data/image_BS1_3453_00_48_20.jpg,./unit1/mmWave_data/mmWave_power_628.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_628.txt,,3,7,['00-48-20-0'],0,12,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24,3D,Yes,1.1,0.6
630,./unit1/camera_data/image_BS1_3454_00_48_20.jpg,./unit1/mmWave_data/mmWave_power_629.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_629.txt,,3,7,['00-48-20-125'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.1,0.6
631,./unit1/camera_data/image_BS1_3455_00_48_20.jpg,./unit1/mmWave_data/mmWave_power_630.txt,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/gps_location_630.txt,,3,7,['00-48-20-250'],0,17,G2 G6 G12 G17 G19 G24 G28 R12 R13 R22 R23 R24 E13 E15 E21 E27 E30,3D,Yes,1.1,0.6
