index,unit1_rgb,unit1_pwr_60ghz,unit1_lidar,unit1_radar,unit1_loc,unit2_loc,unit1_beam,unit1_max_pwr,time_stamp,seq_index,unit2_spd_over_grnd_kmph,unit2_num_sats,unit2_altitude,unit2_geo_sep,unit2_mode_fix_type,unit2_pdop,unit2_hdop,unit2_vdop,unit2_interpolated_position
699,./unit1/camera_data/image_699.jpg,./unit1/mmWave_data/mmWave_power_699.txt,./unit1/lidar_data/lidar_data_699.ply,./unit1/radar_data/radar_data_699.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_699.txt,23,0.552576661,04:13:38-164272,4,2.7,12.0,355.61,-27.749,3.0,0.92,0.52,0.76,0
700,./unit1/camera_data/image_700.jpg,./unit1/mmWave_data/mmWave_power_700.txt,./unit1/lidar_data/lidar_data_700.ply,./unit1/radar_data/radar_data_700.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_700.txt,23,0.474394977,04:13:38-256782,4,2.756,12.0,355.609,-27.749,3.0,0.92,0.52,0.76,0
701,./unit1/camera_data/image_701.jpg,./unit1/mmWave_data/mmWave_power_701.txt,./unit1/lidar_data/lidar_data_701.ply,./unit1/radar_data/radar_data_701.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_701.txt,23,0.365714699,04:13:38-442274,4,2.932,12.0,355.611,-27.749,3.0,0.87,0.49,0.72,0
702,./unit1/camera_data/image_702.jpg,./unit1/mmWave_data/mmWave_power_702.txt,./unit1/lidar_data/lidar_data_702.ply,./unit1/radar_data/radar_data_702.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_702.txt,25,0.346531063,04:13:38-533213,4,3.108,12.0,355.608,-27.749,3.0,0.87,0.49,0.72,0
703,./unit1/camera_data/image_703.jpg,./unit1/mmWave_data/mmWave_power_703.txt,./unit1/lidar_data/lidar_data_703.ply,./unit1/radar_data/radar_data_703.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_703.txt,26,0.217254534,04:13:38-623527,4,3.08,12.0,355.614,-27.749,3.0,0.96,0.55,0.79,0
704,./unit1/camera_data/image_704.jpg,./unit1/mmWave_data/mmWave_power_704.txt,./unit1/lidar_data/lidar_data_704.ply,./unit1/radar_data/radar_data_704.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_704.txt,22,0.296299756,04:13:38-716421,4,3.128,12.0,355.617,-27.749,3.0,0.96,0.55,0.79,0
705,./unit1/camera_data/image_705.jpg,./unit1/mmWave_data/mmWave_power_705.txt,./unit1/lidar_data/lidar_data_705.ply,./unit1/radar_data/radar_data_705.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_705.txt,23,0.447988838,04:13:38-808400,4,3.457,12.0,355.617,-27.749,3.0,0.96,0.55,0.79,0
706,./unit1/camera_data/image_706.jpg,./unit1/mmWave_data/mmWave_power_706.txt,./unit1/lidar_data/lidar_data_706.ply,./unit1/radar_data/radar_data_706.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_706.txt,22,0.465110511,04:13:38-900696,4,3.381,12.0,355.618,-27.749,3.0,0.96,0.55,0.79,0
707,./unit1/camera_data/image_707.jpg,./unit1/mmWave_data/mmWave_power_707.txt,./unit1/lidar_data/lidar_data_707.ply,./unit1/radar_data/radar_data_707.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_707.txt,22,0.549894333,04:13:38-992912,4,3.562,12.0,355.621,-27.749,3.0,0.96,0.55,0.79,0
708,./unit1/camera_data/image_708.jpg,./unit1/mmWave_data/mmWave_power_708.txt,./unit1/lidar_data/lidar_data_708.ply,./unit1/radar_data/radar_data_708.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_708.txt,22,0.556988657,04:13:39-084141,4,3.684,12.0,355.622,-27.749,3.0,0.96,0.55,0.79,0
709,./unit1/camera_data/image_709.jpg,./unit1/mmWave_data/mmWave_power_709.txt,./unit1/lidar_data/lidar_data_709.ply,./unit1/radar_data/radar_data_709.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_709.txt,22,0.560588539,04:13:39-176825,4,3.604,12.0,355.626,-27.749,3.0,0.96,0.55,0.79,0
710,./unit1/camera_data/image_710.jpg,./unit1/mmWave_data/mmWave_power_710.txt,./unit1/lidar_data/lidar_data_710.ply,./unit1/radar_data/radar_data_710.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_710.txt,22,0.606466472,04:13:39-268332,4,3.49,12.0,355.622,-27.749,3.0,0.96,0.55,0.79,0
711,./unit1/camera_data/image_711.jpg,./unit1/mmWave_data/mmWave_power_711.txt,./unit1/lidar_data/lidar_data_711.ply,./unit1/radar_data/radar_data_711.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_711.txt,22,0.586551368,04:13:39-360267,4,3.63,12.0,355.631,-27.749,3.0,0.89,0.51,0.73,0
712,./unit1/camera_data/image_712.jpg,./unit1/mmWave_data/mmWave_power_712.txt,./unit1/lidar_data/lidar_data_712.ply,./unit1/radar_data/radar_data_712.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_712.txt,22,0.566726327,04:13:39-544990,4,3.491,12.0,355.635,-27.749,3.0,0.89,0.51,0.73,0
713,./unit1/camera_data/image_713.jpg,./unit1/mmWave_data/mmWave_power_713.txt,./unit1/lidar_data/lidar_data_713.ply,./unit1/radar_data/radar_data_713.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_713.txt,22,0.49815309,04:13:39-635519,4,3.451,12.0,355.637,-27.749,3.0,0.96,0.55,0.79,0
714,./unit1/camera_data/image_714.jpg,./unit1/mmWave_data/mmWave_power_714.txt,./unit1/lidar_data/lidar_data_714.ply,./unit1/radar_data/radar_data_714.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_714.txt,22,0.491137415,04:13:39-726445,4,3.42,12.0,355.642,-27.749,3.0,0.96,0.55,0.79,0
715,./unit1/camera_data/image_715.jpg,./unit1/mmWave_data/mmWave_power_715.txt,./unit1/lidar_data/lidar_data_715.ply,./unit1/radar_data/radar_data_715.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_715.txt,23,0.448713541,04:13:39-819023,4,3.157,12.0,355.64,-27.749,3.0,0.96,0.55,0.79,0
716,./unit1/camera_data/image_716.jpg,./unit1/mmWave_data/mmWave_power_716.txt,./unit1/lidar_data/lidar_data_716.ply,./unit1/radar_data/radar_data_716.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_716.txt,22,0.316989839,04:13:39-910579,4,3.241,12.0,355.648,-27.749,3.0,0.96,0.55,0.79,0
717,./unit1/camera_data/image_717.jpg,./unit1/mmWave_data/mmWave_power_717.txt,./unit1/lidar_data/lidar_data_717.ply,./unit1/radar_data/radar_data_717.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_717.txt,22,0.234805867,04:13:40-002834,4,3.107,12.0,355.645,-27.749,3.0,0.96,0.55,0.79,0
718,./unit1/camera_data/image_718.jpg,./unit1/mmWave_data/mmWave_power_718.txt,./unit1/lidar_data/lidar_data_718.ply,./unit1/radar_data/radar_data_718.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_718.txt,22,0.314221203,04:13:40-094444,4,2.865,12.0,355.645,-27.749,3.0,0.96,0.55,0.79,0
719,./unit1/camera_data/image_719.jpg,./unit1/mmWave_data/mmWave_power_719.txt,./unit1/lidar_data/lidar_data_719.ply,./unit1/radar_data/radar_data_719.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_719.txt,23,0.344565541,04:13:40-186114,4,2.708,12.0,355.652,-27.749,3.0,0.96,0.55,0.79,0
720,./unit1/camera_data/image_720.jpg,./unit1/mmWave_data/mmWave_power_720.txt,./unit1/lidar_data/lidar_data_720.ply,./unit1/radar_data/radar_data_720.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_720.txt,22,0.347312659,04:13:40-276464,4,2.799,12.0,355.653,-27.749,3.0,0.96,0.55,0.79,0
721,./unit1/camera_data/image_721.jpg,./unit1/mmWave_data/mmWave_power_721.txt,./unit1/lidar_data/lidar_data_721.ply,./unit1/radar_data/radar_data_721.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_721.txt,22,0.360691696,04:13:40-368893,4,2.549,12.0,355.654,-27.749,3.0,0.89,0.51,0.73,0
722,./unit1/camera_data/image_722.jpg,./unit1/mmWave_data/mmWave_power_722.txt,./unit1/lidar_data/lidar_data_722.ply,./unit1/radar_data/radar_data_722.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_722.txt,22,0.404052734,04:13:40-460283,4,2.431,12.0,355.654,-27.749,3.0,0.96,0.55,0.79,0
723,./unit1/camera_data/image_723.jpg,./unit1/mmWave_data/mmWave_power_723.txt,./unit1/lidar_data/lidar_data_723.ply,./unit1/radar_data/radar_data_723.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_723.txt,22,0.501875639,04:13:40-640671,4,,,,,,,,,1
724,./unit1/camera_data/image_724.jpg,./unit1/mmWave_data/mmWave_power_724.txt,./unit1/lidar_data/lidar_data_724.ply,./unit1/radar_data/radar_data_724.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_724.txt,23,0.409055173,04:13:40-731351,4,2.295,12.0,355.654,-27.749,3.0,0.96,0.55,0.79,0
725,./unit1/camera_data/image_725.jpg,./unit1/mmWave_data/mmWave_power_725.txt,./unit1/lidar_data/lidar_data_725.ply,./unit1/radar_data/radar_data_725.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_725.txt,22,0.353009284,04:13:40-824248,4,2.183,12.0,355.655,-27.749,3.0,0.96,0.55,0.79,0
726,./unit1/camera_data/image_726.jpg,./unit1/mmWave_data/mmWave_power_726.txt,./unit1/lidar_data/lidar_data_726.ply,./unit1/radar_data/radar_data_726.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_726.txt,22,0.305623591,04:13:40-916839,4,1.912,12.0,355.662,-27.749,3.0,0.96,0.55,0.79,0
727,./unit1/camera_data/image_727.jpg,./unit1/mmWave_data/mmWave_power_727.txt,./unit1/lidar_data/lidar_data_727.ply,./unit1/radar_data/radar_data_727.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_727.txt,22,0.200579062,04:13:41-007725,4,1.815,12.0,355.662,-27.749,3.0,0.96,0.55,0.79,0
728,./unit1/camera_data/image_728.jpg,./unit1/mmWave_data/mmWave_power_728.txt,./unit1/lidar_data/lidar_data_728.ply,./unit1/radar_data/radar_data_728.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_728.txt,23,0.286157608,04:13:41-099789,4,,,,,,,,,1
729,./unit1/camera_data/image_729.jpg,./unit1/mmWave_data/mmWave_power_729.txt,./unit1/lidar_data/lidar_data_729.ply,./unit1/radar_data/radar_data_729.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_729.txt,22,0.237305194,04:13:41-192904,4,1.527,12.0,355.662,-27.749,3.0,0.96,0.55,0.79,0
730,./unit1/camera_data/image_730.jpg,./unit1/mmWave_data/mmWave_power_730.txt,./unit1/lidar_data/lidar_data_730.ply,./unit1/radar_data/radar_data_730.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_730.txt,22,0.237305194,04:13:41-192904,4,,,,,,,,,1
731,./unit1/camera_data/image_731.jpg,./unit1/mmWave_data/mmWave_power_731.txt,./unit1/lidar_data/lidar_data_731.ply,./unit1/radar_data/radar_data_731.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_731.txt,23,0.240674153,04:13:41-285339,4,1.459,12.0,355.663,-27.749,3.0,0.96,0.55,0.79,0
732,./unit1/camera_data/image_732.jpg,./unit1/mmWave_data/mmWave_power_732.txt,./unit1/lidar_data/lidar_data_732.ply,./unit1/radar_data/radar_data_732.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_732.txt,22,0.252353132,04:13:41-376138,4,1.254,12.0,355.663,-27.749,3.0,0.96,0.55,0.79,0
733,./unit1/camera_data/image_733.jpg,./unit1/mmWave_data/mmWave_power_733.txt,./unit1/lidar_data/lidar_data_733.ply,./unit1/radar_data/radar_data_733.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_733.txt,5,0.197600871,04:13:41-468711,4,1.137,12.0,355.662,-27.749,0.0,0.0,0.0,0.0,0
734,./unit1/camera_data/image_734.jpg,./unit1/mmWave_data/mmWave_power_734.txt,./unit1/lidar_data/lidar_data_734.ply,./unit1/radar_data/radar_data_734.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_734.txt,22,0.266082317,04:13:41-559857,4,0.979,12.0,355.664,-27.749,3.0,0.96,0.55,0.79,0
735,./unit1/camera_data/image_735.jpg,./unit1/mmWave_data/mmWave_power_735.txt,./unit1/lidar_data/lidar_data_735.ply,./unit1/radar_data/radar_data_735.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_735.txt,22,0.276704669,04:13:41-741778,4,0.833,12.0,355.666,-27.749,3.0,0.96,0.55,0.79,0
736,./unit1/camera_data/image_736.jpg,./unit1/mmWave_data/mmWave_power_736.txt,./unit1/lidar_data/lidar_data_736.ply,./unit1/radar_data/radar_data_736.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_736.txt,22,0.341733694,04:13:41-834796,4,0.527,12.0,355.665,-27.749,3.0,0.96,0.55,0.79,0
737,./unit1/camera_data/image_737.jpg,./unit1/mmWave_data/mmWave_power_737.txt,./unit1/lidar_data/lidar_data_737.ply,./unit1/radar_data/radar_data_737.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_737.txt,22,0.341733694,04:13:41-834796,4,,,,,,,,,1
738,./unit1/camera_data/image_738.jpg,./unit1/mmWave_data/mmWave_power_738.txt,./unit1/lidar_data/lidar_data_738.ply,./unit1/radar_data/radar_data_738.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_738.txt,22,0.329167277,04:13:41-927138,4,0.401,12.0,355.67,-27.749,3.0,0.96,0.55,0.79,0
739,./unit1/camera_data/image_739.jpg,./unit1/mmWave_data/mmWave_power_739.txt,./unit1/lidar_data/lidar_data_739.ply,./unit1/radar_data/radar_data_739.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_739.txt,22,0.320777923,04:13:42-018449,4,0.272,12.0,355.671,-27.749,0.0,0.0,0.0,0.0,0
740,./unit1/camera_data/image_740.jpg,./unit1/mmWave_data/mmWave_power_740.txt,./unit1/lidar_data/lidar_data_740.ply,./unit1/radar_data/radar_data_740.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_740.txt,22,0.376585782,04:13:42-109136,4,0.207,12.0,355.671,-27.749,3.0,0.96,0.55,0.79,0
741,./unit1/camera_data/image_741.jpg,./unit1/mmWave_data/mmWave_power_741.txt,./unit1/lidar_data/lidar_data_741.ply,./unit1/radar_data/radar_data_741.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_741.txt,22,0.478251785,04:13:42-201375,4,0.188,12.0,355.671,-27.749,3.0,0.96,0.55,0.79,0
742,./unit1/camera_data/image_742.jpg,./unit1/mmWave_data/mmWave_power_742.txt,./unit1/lidar_data/lidar_data_742.ply,./unit1/radar_data/radar_data_742.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_742.txt,22,0.380959392,04:13:42-293016,4,0.152,12.0,355.672,-27.749,3.0,0.96,0.55,0.79,0
743,./unit1/camera_data/image_743.jpg,./unit1/mmWave_data/mmWave_power_743.txt,./unit1/lidar_data/lidar_data_743.ply,./unit1/radar_data/radar_data_743.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_743.txt,22,0.358380079,04:13:42-383810,4,0.165,12.0,355.675,-27.749,3.0,0.96,0.55,0.79,0
744,./unit1/camera_data/image_744.jpg,./unit1/mmWave_data/mmWave_power_744.txt,./unit1/lidar_data/lidar_data_744.ply,./unit1/radar_data/radar_data_744.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_744.txt,22,0.407431513,04:13:42-474036,4,0.049,12.0,355.674,-27.749,3.0,0.96,0.55,0.79,0
745,./unit1/camera_data/image_745.jpg,./unit1/mmWave_data/mmWave_power_745.txt,./unit1/lidar_data/lidar_data_745.ply,./unit1/radar_data/radar_data_745.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_745.txt,22,0.537554145,04:13:42-566305,4,0.105,12.0,355.676,-27.749,3.0,0.96,0.55,0.79,0
746,./unit1/camera_data/image_746.jpg,./unit1/mmWave_data/mmWave_power_746.txt,./unit1/lidar_data/lidar_data_746.ply,./unit1/radar_data/radar_data_746.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_746.txt,22,0.376459092,04:13:42-659116,4,0.029,12.0,355.677,-27.749,3.0,0.92,0.52,0.76,0
747,./unit1/camera_data/image_747.jpg,./unit1/mmWave_data/mmWave_power_747.txt,./unit1/lidar_data/lidar_data_747.ply,./unit1/radar_data/radar_data_747.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_747.txt,22,0.361550182,04:13:42-839921,4,0.022,12.0,355.68,-27.749,3.0,0.92,0.52,0.76,0
748,./unit1/camera_data/image_748.jpg,./unit1/mmWave_data/mmWave_power_748.txt,./unit1/lidar_data/lidar_data_748.ply,./unit1/radar_data/radar_data_748.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_748.txt,22,0.389081895,04:13:42-932779,4,0.03,12.0,355.682,-27.749,3.0,0.92,0.52,0.76,0
749,./unit1/camera_data/image_749.jpg,./unit1/mmWave_data/mmWave_power_749.txt,./unit1/lidar_data/lidar_data_749.ply,./unit1/radar_data/radar_data_749.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_749.txt,23,0.530345082,04:13:43-026599,4,0.028,12.0,355.684,-27.749,3.0,0.92,0.52,0.76,0
750,./unit1/camera_data/image_750.jpg,./unit1/mmWave_data/mmWave_power_750.txt,./unit1/lidar_data/lidar_data_750.ply,./unit1/radar_data/radar_data_750.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_750.txt,22,0.507601738,04:13:43-116638,4,0.028,12.0,355.685,-27.749,3.0,0.92,0.52,0.76,0
751,./unit1/camera_data/image_751.jpg,./unit1/mmWave_data/mmWave_power_751.txt,./unit1/lidar_data/lidar_data_751.ply,./unit1/radar_data/radar_data_751.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_751.txt,23,0.364252955,04:13:43-208718,4,0.041,12.0,355.687,-27.749,3.0,0.92,0.52,0.76,0
752,./unit1/camera_data/image_752.jpg,./unit1/mmWave_data/mmWave_power_752.txt,./unit1/lidar_data/lidar_data_752.ply,./unit1/radar_data/radar_data_752.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_752.txt,22,0.318456978,04:13:43-298489,4,0.025,12.0,355.687,-27.749,3.0,0.92,0.52,0.76,0
753,./unit1/camera_data/image_753.jpg,./unit1/mmWave_data/mmWave_power_753.txt,./unit1/lidar_data/lidar_data_753.ply,./unit1/radar_data/radar_data_753.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_753.txt,22,0.44859314,04:13:43-389540,4,0.042,12.0,355.688,-27.749,3.0,0.92,0.52,0.76,0
754,./unit1/camera_data/image_754.jpg,./unit1/mmWave_data/mmWave_power_754.txt,./unit1/lidar_data/lidar_data_754.ply,./unit1/radar_data/radar_data_754.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_754.txt,22,0.502993107,04:13:43-480657,4,0.019,12.0,355.689,-27.749,3.0,0.92,0.52,0.76,0
755,./unit1/camera_data/image_755.jpg,./unit1/mmWave_data/mmWave_power_755.txt,./unit1/lidar_data/lidar_data_755.ply,./unit1/radar_data/radar_data_755.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_755.txt,22,0.506641924,04:13:43-572592,4,0.017,12.0,355.69,-27.749,3.0,0.96,0.55,0.79,0
756,./unit1/camera_data/image_756.jpg,./unit1/mmWave_data/mmWave_power_756.txt,./unit1/lidar_data/lidar_data_756.ply,./unit1/radar_data/radar_data_756.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_756.txt,22,0.494054615,04:13:43-661794,4,0.05,12.0,355.693,-27.749,3.0,0.92,0.52,0.76,0
757,./unit1/camera_data/image_757.jpg,./unit1/mmWave_data/mmWave_power_757.txt,./unit1/lidar_data/lidar_data_757.ply,./unit1/radar_data/radar_data_757.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_757.txt,22,0.506530344,04:13:43-844931,4,0.021,12.0,355.694,-27.749,3.0,0.92,0.52,0.76,0
758,./unit1/camera_data/image_758.jpg,./unit1/mmWave_data/mmWave_power_758.txt,./unit1/lidar_data/lidar_data_758.ply,./unit1/radar_data/radar_data_758.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_758.txt,22,0.456710577,04:13:43-936096,4,0.016,12.0,355.695,-27.749,3.0,0.92,0.52,0.76,0
759,./unit1/camera_data/image_759.jpg,./unit1/mmWave_data/mmWave_power_759.txt,./unit1/lidar_data/lidar_data_759.ply,./unit1/radar_data/radar_data_759.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_759.txt,23,0.372788101,04:13:44-028024,4,0.056,12.0,355.697,-27.749,3.0,0.92,0.52,0.76,0
760,./unit1/camera_data/image_760.jpg,./unit1/mmWave_data/mmWave_power_760.txt,./unit1/lidar_data/lidar_data_760.ply,./unit1/radar_data/radar_data_760.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_760.txt,22,0.477817804,04:13:44-121727,4,0.001,12.0,355.7,-27.749,3.0,0.92,0.52,0.76,0
761,./unit1/camera_data/image_761.jpg,./unit1/mmWave_data/mmWave_power_761.txt,./unit1/lidar_data/lidar_data_761.ply,./unit1/radar_data/radar_data_761.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_761.txt,23,0.486012667,04:13:44-213999,4,0.044,12.0,355.7,-27.749,3.0,0.92,0.52,0.76,0
762,./unit1/camera_data/image_762.jpg,./unit1/mmWave_data/mmWave_power_762.txt,./unit1/lidar_data/lidar_data_762.ply,./unit1/radar_data/radar_data_762.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_762.txt,22,0.405065894,04:13:44-306252,4,0.007,12.0,355.702,-27.749,3.0,0.92,0.52,0.76,0
763,./unit1/camera_data/image_763.jpg,./unit1/mmWave_data/mmWave_power_763.txt,./unit1/lidar_data/lidar_data_763.ply,./unit1/radar_data/radar_data_763.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_763.txt,22,0.309146523,04:13:44-397833,4,0.042,12.0,355.702,-27.749,3.0,0.92,0.52,0.76,0
764,./unit1/camera_data/image_764.jpg,./unit1/mmWave_data/mmWave_power_764.txt,./unit1/lidar_data/lidar_data_764.ply,./unit1/radar_data/radar_data_764.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_764.txt,22,0.433181256,04:13:44-488507,4,0.023,12.0,355.704,-27.749,3.0,0.92,0.52,0.76,0
765,./unit1/camera_data/image_765.jpg,./unit1/mmWave_data/mmWave_power_765.txt,./unit1/lidar_data/lidar_data_765.ply,./unit1/radar_data/radar_data_765.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_765.txt,22,0.448373288,04:13:44-580447,4,0.071,12.0,355.705,-27.749,3.0,0.92,0.52,0.76,0
766,./unit1/camera_data/image_766.jpg,./unit1/mmWave_data/mmWave_power_766.txt,./unit1/lidar_data/lidar_data_766.ply,./unit1/radar_data/radar_data_766.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_766.txt,22,0.46301806,04:13:44-671549,4,0.013,12.0,355.706,-27.749,3.0,0.92,0.52,0.76,0
767,./unit1/camera_data/image_767.jpg,./unit1/mmWave_data/mmWave_power_767.txt,./unit1/lidar_data/lidar_data_767.ply,./unit1/radar_data/radar_data_767.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_767.txt,22,0.466199189,04:13:44-765049,4,0.039,12.0,355.706,-27.749,3.0,0.92,0.52,0.76,0
768,./unit1/camera_data/image_768.jpg,./unit1/mmWave_data/mmWave_power_768.txt,./unit1/lidar_data/lidar_data_768.ply,./unit1/radar_data/radar_data_768.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_768.txt,22,0.480531216,04:13:44-856146,4,0.022,12.0,355.705,-27.749,3.0,0.92,0.52,0.76,0
769,./unit1/camera_data/image_769.jpg,./unit1/mmWave_data/mmWave_power_769.txt,./unit1/lidar_data/lidar_data_769.ply,./unit1/radar_data/radar_data_769.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_769.txt,22,0.475536138,04:13:45-040858,4,0.037,12.0,355.705,-27.749,3.0,0.92,0.52,0.76,0
770,./unit1/camera_data/image_770.jpg,./unit1/mmWave_data/mmWave_power_770.txt,./unit1/lidar_data/lidar_data_770.ply,./unit1/radar_data/radar_data_770.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_770.txt,23,0.48813343,04:13:45-131222,4,0.042,12.0,355.704,-27.749,3.0,0.92,0.52,0.76,0
771,./unit1/camera_data/image_771.jpg,./unit1/mmWave_data/mmWave_power_771.txt,./unit1/lidar_data/lidar_data_771.ply,./unit1/radar_data/radar_data_771.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_771.txt,22,0.495769352,04:13:45-222688,4,0.037,12.0,355.705,-27.749,3.0,0.92,0.52,0.76,0
772,./unit1/camera_data/image_772.jpg,./unit1/mmWave_data/mmWave_power_772.txt,./unit1/lidar_data/lidar_data_772.ply,./unit1/radar_data/radar_data_772.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_772.txt,22,0.491966397,04:13:45-314357,4,0.015,12.0,355.704,-27.749,3.0,0.92,0.52,0.76,0
773,./unit1/camera_data/image_773.jpg,./unit1/mmWave_data/mmWave_power_773.txt,./unit1/lidar_data/lidar_data_773.ply,./unit1/radar_data/radar_data_773.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_773.txt,22,0.490848839,04:13:45-408410,4,0.019,12.0,355.704,-27.749,3.0,0.92,0.52,0.76,0
774,./unit1/camera_data/image_774.jpg,./unit1/mmWave_data/mmWave_power_774.txt,./unit1/lidar_data/lidar_data_774.ply,./unit1/radar_data/radar_data_774.npy,./unit1/GPS_data/gps_location.txt,./unit2/GPS_data/GPS_location_774.txt,22,0.504392266,04:13:45-500519,4,0.071,12.0,355.703,-27.749,3.0,0.92,0.52,0.76,0
