time,ram_limit,cpu_limit,ram_usage,cpu_usage,n,c,lat50,lat66,lat75,lat80,lat90,lat95,lat98,lat99,lat100
1636603506,69M,1.0,57364480.0,0.340445,400,71,6544000,6720000,6731000,6739000,6763000,6820000,6853000,6887000,6900000
1636603511,71M,2.5,54968320.0,0.339471,400,71,6504000,6520000,6540000,6632000,6665000,6681000,6682000,6683000,6687000
1636603554,69M,1.0,61005824.0,0.321486,400,81,7657000,7923000,7926000,7944000,7956000,7960000,8609000,8706000,8883000
1636603559,71M,2.5,58355712.0,0.339471,400,81,7647000,7972000,8004000,8027000,8144000,8168000,8170000,8234000,8237000
1636603601,69M,1.0,59068416.0,0.319542,400,91,8503000,8513000,8524000,8533000,8541000,9009000,9115000,9210000,9222000
1636603607,71M,2.5,59494400.0,0.341111,400,91,8631000,8638000,8710000,8711000,8735000,8741000,8742000,8745000,8745000
1636603649,69M,1.0,61566976.0,0.314376,400,101,9487000,9693000,9711000,9739000,9752000,10004000,10592000,10687000,10871000
1636603655,71M,2.5,59400192.0,0.333467,400,101,9602000,9640000,9849000,9850000,9853000,9854000,9854000,9855000,9864000
1636603680,69M,1.0,61849600.0,0.317555,500,1,43000,46000,47000,48000,50000,52000,54000,56000,59000
1636603686,71M,2.5,59400192.0,0.338832,500,1,42000,43000,45000,46000,49000,51000,53000,54000,66000
1636603740,71M,2.5,60125184.0,0.361268,500,11,987000,1017000,1032000,1040000,1044000,1052000,1065000,1065000,1068000
1636603782,69M,1.0,62251008.0,0.381733,500,21,1949000,1971000,1986000,1996000,2022000,2033000,2110000,2111000,2115000
1636603796,71M,2.5,60125184.0,0.375322,500,21,1926000,1971000,1996000,1997000,2007000,2010000,2016000,2017000,2022000
1636603837,69M,1.0,60362752.0,0.382719,500,31,2740000,2846000,2873000,2896000,2960000,2975000,2997000,2998000,3010000
1636603851,71M,2.5,59498496.0,0.382954,500,31,2766000,2796000,2803000,2919000,2998000,3003000,3004000,3004000,3009000
1636603892,69M,1.0,55037952.0,0.382984,500,41,3648000,3697000,3759000,3779000,3783000,3892000,3892000,3892000,3965000
1636603907,71M,2.5,53145600.0,0.386003,500,41,3679000,3742000,3799000,3802000,3918000,3932000,3940000,3943000,3944000
1636603948,69M,1.0,55943168.0,0.36828,500,51,4696000,4729000,4770000,4928000,4966000,4985000,4987000,4988000,5016000
1636603963,71M,2.5,54980608.0,0.374492,500,51,4651000,4712000,4836000,4838000,4987000,4990000,4990000,4991000,4991000
1636604006,69M,1.0,56385536.0,0.39253,500,61,5886000,6000000,6012000,6013000,6035000,6045000,6047000,6059000,6131000
1636604020,71M,2.5,54779904.0,0.348547,500,61,5770000,5919000,5951000,5953000,6094000,6103000,6104000,6104000,6105000
1636604065,69M,1.0,57860096.0,0.343642,500,71,6905000,6993000,7023000,7066000,7074000,7111000,7156000,7235000,7316000
1636604078,71M,2.5,58155008.0,0.348547,500,71,6836000,6871000,6940000,6941000,6970000,6977000,6984000,6985000,6986000
1636604122,69M,1.0,59944960.0,0.339751,500,81,7572000,7632000,7676000,7896000,8170000,8184000,8184000,8192000,8421000
1636604136,71M,2.5,58155008.0,0.34826,500,81,7516000,7710000,7909000,7909000,7985000,7987000,8024000,8024000,8038000
1636604180,69M,1.0,64294912.0,0.307758,500,91,8911000,8942000,8997000,9006000,9042000,9078000,9444000,9541000,9611000
1636604194,71M,2.5,60276736.0,0.341545,500,91,8840000,8901000,8905000,8966000,9191000,9192000,9193000,9194000,9194000
1636604239,69M,1.0,60317696.0,0.329948,500,101,9774000,9801000,9861000,9948000,9962000,9963000,9970000,10015000,10025000
1636604253,71M,2.5,60313600.0,0.342723,500,101,9788000,10045000,10051000,10052000,10056000,10062000,10119000,10121000,10123000
1636604272,69M,1.0,60637184.0,0.327692,600,1,40000,42000,44000,45000,48000,51000,54000,58000,72000
1636604287,71M,2.5,60219392.0,0.35419,600,1,42000,44000,45000,46000,49000,52000,53000,56000,66000
1636604337,69M,1.0,59277312.0,0.376284,600,11,1012000,1029000,1044000,1048000,1066000,1073000,1077000,1079000,1082000
1636604352,71M,2.5,60698624.0,0.39185,600,11,995000,1023000,1041000,1044000,1068000,1075000,1081000,1089000,1091000
1636604402,69M,1.0,59277312.0,0.386303,600,21,1902000,1934000,1956000,1967000,1999000,2019000,2061000,2062000,2066000
1636604418,71M,2.5,59490304.0,0.39185,600,21,1906000,1984000,2022000,2026000,2048000,2050000,2068000,2069000,2071000
1636604467,69M,1.0,54468608.0,0.399175,600,31,2853000,2903000,2946000,2969000,3017000,3039000,3040000,3046000,3069000
1636604483,71M,2.5,52768768.0,0.413535,600,31,2842000,2893000,2959000,3007000,3056000,3083000,3085000,3086000,3086000
1636604533,69M,1.0,55541760.0,0.39981,600,41,3738000,3802000,3808000,3927000,3942000,4032000,4034000,4059000,4115000
1636604546,71M,2.5,55701504.0,0.41767,600,41,3631000,3655000,3702000,3761000,3773000,3777000,3781000,3782000,3787000
1636604601,69M,1.0,55517184.0,0.39981,600,51,4957000,5006000,5012000,5018000,5324000,5331000,5351000,5352000,5389000
1636604613,71M,2.5,55623680.0,0.393524,600,51,4758000,4793000,4797000,4798000,5273000,5428000,5429000,5430000,5465000
1636604672,69M,1.0,55652352.0,0.352411,600,61,6237000,6272000,6445000,6497000,6647000,6656000,6675000,6725000,6733000
1636604683,71M,2.5,56299520.0,0.363131,600,61,6199000,6208000,6256000,6261000,6501000,6503000,6514000,6517000,6551000
1636604738,69M,1.0,57675776.0,0.339453,600,71,6621000,6743000,6764000,6891000,7132000,7163000,7285000,7290000,7354000
1636604807,69M,1.0,58257408.0,0.337498,600,81,7961000,8123000,8132000,8134000,8138000,8143000,8146000,8150000,8197000
1636604837,71M,2.5,63610880.0,0.322508,600,81,7942000,8000000,8179000,8191000,8410000,8413000,8417000,8474000,8486000
1636604874,69M,1.0,62148608.0,0.337498,600,91,8621000,8917000,8950000,8983000,9018000,9040000,9359000,9438000,9782000
1636604905,71M,2.5,59625472.0,0.319689,600,91,8771000,8783000,8820000,8822000,9339000,9343000,9344000,9344000,9397000
1636604942,69M,1.0,62181376.0,0.331194,600,101,9486000,9667000,9703000,9850000,9871000,10189000,10319000,10399000,10764000
1636604971,71M,2.5,62234624.0,0.333108,600,101,9567000,9577000,9578000,9596000,9601000,9610000,9660000,9665000,9759000
1636604980,69M,1.0,62181376.0,0.35975,700,1,41000,43000,45000,46000,49000,51000,53000,54000,57000
1636605009,71M,2.5,62042112.0,0.34268,700,1,40000,42000,44000,46000,48000,49000,51000,52000,64000
1636605053,69M,1.0,59478016.0,0.400974,700,11,977000,991000,998000,1006000,1043000,1053000,1064000,1065000,1067000
1636605082,71M,2.5,60776448.0,0.389767,700,11,978000,988000,995000,997000,1029000,1061000,1079000,1092000,1092000
1636605126,69M,1.0,52621312.0,0.409992,700,21,1895000,1913000,1930000,1938000,1960000,1979000,2027000,2028000,2044000
1636605200,69M,1.0,53866496.0,0.4152,700,31,2797000,2909000,2994000,3057000,3090000,3162000,3173000,3179000,3232000
1636605253,71M,2.5,54038528.0,0.38825,700,31,2941000,3078000,3149000,3212000,3300000,3335000,3337000,3337000,3338000
1636605275,69M,1.0,55853056.0,0.4152,700,41,3836000,3895000,3914000,3915000,4003000,4126000,4131000,4134000,4176000
1636605328,71M,2.5,55906304.0,0.379951,700,41,3811000,3882000,3902000,3908000,4050000,4061000,4063000,4064000,4064000
1636605349,69M,1.0,56266752.0,0.370054,700,51,4691000,4746000,4778000,4827000,4957000,4965000,4969000,5011000,5064000
1636605404,71M,2.5,56381440.0,0.339943,700,51,4689000,4932000,4955000,4987000,4991000,5213000,5213000,5214000,5217000
1636605427,69M,1.0,57233408.0,0.358403,700,61,5832000,6045000,6075000,6077000,6126000,6331000,6333000,6333000,6336000
1636605479,71M,2.5,59830272.0,0.342466,700,61,5586000,5832000,5896000,5898000,5919000,5999000,6000000,6003000,6012000
1636605502,69M,1.0,58429440.0,0.352502,700,71,6638000,6750000,6791000,6873000,6951000,6978000,6998000,7023000,7240000
1636605554,71M,2.5,59441152.0,0.358466,700,71,6556000,6633000,6655000,6896000,6944000,6947000,7030000,7045000,7049000
1636605579,69M,1.0,60973056.0,0.348292,700,81,7564000,7972000,7997000,8004000,8150000,8180000,8188000,8191000,8229000
1636605632,71M,2.5,59985920.0,0.352718,700,81,7806000,8024000,8038000,8160000,8194000,8196000,8204000,8206000,8209000
1636605657,69M,1.0,60973056.0,0.351149,700,91,8835000,8901000,9013000,9029000,9262000,9282000,9363000,9444000,9458000
1636605711,71M,2.5,60653568.0,0.360759,700,91,8995000,9011000,9227000,9229000,9334000,9339000,9339000,9339000,9340000
1636605735,69M,1.0,62595072.0,0.350302,700,101,9688000,9850000,9941000,10032000,10225000,10260000,10782000,10907000,11274000
1636605779,69M,1.0,63041536.0,0.350302,800,1,42000,45000,46000,47000,50000,53000,56000,58000,63000
1636605790,71M,2.5,62971904.0,0.356896,700,101,9629000,9975000,10654000,10663000,10675000,10688000,10693000,10704000,10749000
1636605865,69M,1.0,60846080.0,0.411796,800,11,1051000,1072000,1083000,1087000,1110000,1128000,1132000,1134000,1135000
1636605933,71M,2.5,60325888.0,0.388955,800,11,977000,996000,1012000,1019000,1032000,1054000,1061000,1075000,1076000
1636605948,69M,1.0,53604352.0,0.416981,800,21,1904000,1945000,1966000,1987000,2002000,2009000,2062000,2063000,2064000
1636606017,71M,2.5,53190656.0,0.3873,800,21,1920000,1977000,2016000,2036000,2059000,2067000,2111000,2112000,2113000
1636606032,69M,1.0,55029760.0,0.432967,800,31,2845000,2904000,2923000,2965000,3025000,3058000,3080000,3083000,3087000
1636606099,71M,2.5,54210560.0,0.395625,800,31,2792000,2849000,2856000,2858000,2921000,2929000,3050000,3051000,3056000
1636606114,69M,1.0,56012800.0,0.427397,800,41,3639000,3687000,3721000,3722000,3824000,3871000,3874000,3874000,3880000
1636606182,71M,2.5,54960128.0,0.395625,800,41,3754000,3760000,3822000,3825000,4045000,4085000,4086000,4087000,4089000
1636606199,69M,1.0,56795136.0,0.367809,800,51,4695000,4816000,4956000,4979000,5104000,5127000,5129000,5137000,5137000
1636606269,71M,2.5,57085952.0,0.377361,800,51,4892000,4952000,5036000,5037000,5112000,5187000,5190000,5191000,5217000
1636606287,69M,1.0,60887040.0,0.359603,800,61,5893000,6044000,6056000,6062000,6093000,6153000,6157000,6162000,6317000
1636606354,71M,2.5,58380288.0,0.372963,800,61,5714000,5777000,5825000,5849000,5892000,5999000,6000000,6000000,6003000
1636606371,69M,1.0,58970112.0,0.362051,800,71,6616000,6633000,6701000,6717000,6756000,7129000,7132000,7134000,7365000
1636606442,71M,2.5,58859520.0,0.365112,800,71,6942000,6991000,7010000,7011000,7341000,7456000,7458000,7461000,7502000
1636606458,69M,1.0,60411904.0,0.358852,800,81,7726000,7796000,7836000,7857000,8011000,8014000,8026000,8063000,8333000
1636606529,71M,2.5,60473344.0,0.359389,800,81,7702000,8076000,8218000,8340000,8543000,8545000,8559000,8560000,8561000
1636606662,69M,1.0,63352832.0,0.324271,900,1,42000,45000,46000,47000,50000,52000,55000,58000,63000
1636606724,71M,2.5,62623744.0,0.365598,800,101,9799000,9856000,10085000,10086000,10198000,10210000,10211000,10213000,10215000
1636606753,69M,1.0,60841984.0,0.438427,900,11,998000,1013000,1024000,1030000,1051000,1063000,1067000,1070000,1072000
1636606770,71M,2.5,61743104.0,0.342648,900,1,40000,43000,45000,46000,48000,50000,53000,55000,62000
1636606844,69M,1.0,60841984.0,0.438427,900,21,1914000,1956000,1969000,1973000,1994000,2015000,2031000,2032000,2033000
1636606863,71M,2.5,60026880.0,0.402625,900,11,1013000,1024000,1033000,1036000,1066000,1074000,1092000,1097000,1100000
1636606935,69M,1.0,55128064.0,0.450852,900,31,2769000,2816000,2844000,2873000,2903000,2950000,2958000,2972000,3032000
1636606953,71M,2.5,54128640.0,0.447346,900,21,1879000,1894000,1910000,1921000,1932000,1938000,1969000,1970000,1974000
1636607033,69M,1.0,55996416.0,0.388057,900,41,3992000,4085000,4126000,4143000,4193000,4256000,4333000,4335000,4335000
1636607051,71M,2.5,54394880.0,0.446959,900,31,3018000,3061000,3065000,3088000,3138000,3154000,3201000,3202000,3203000
1636607128,69M,1.0,57901056.0,0.35505,900,51,4764000,4888000,4915000,4970000,5000000,5050000,5138000,5151000,5261000
1636607143,71M,2.5,55930880.0,0.377384,900,41,3756000,3765000,3767000,3775000,3813000,3907000,3933000,3933000,3934000
1636607223,69M,1.0,58159104.0,0.356157,900,61,5797000,5983000,5992000,6007000,6086000,6149000,6152000,6160000,6192000
1636607239,71M,2.5,56922112.0,0.375162,900,51,4960000,5021000,5045000,5051000,5170000,5262000,5263000,5265000,5267000
1636607332,71M,2.5,57929728.0,0.378745,900,61,5554000,5579000,5597000,5615000,5885000,6128000,6129000,6130000,6147000
1636607425,71M,2.5,59301888.0,0.387071,900,71,6509000,6578000,6652000,6673000,6712000,6785000,6787000,6788000,6795000
1636607432,69M,1.0,61874176.0,0.34944,900,81,7547000,7640000,7667000,7694000,7737000,7750000,7751000,7751000,7886000
1636607520,71M,2.5,59998208.0,0.393559,900,81,7628000,7694000,7985000,8003000,8082000,8200000,8202000,8202000,8203000
1636607527,69M,1.0,64327680.0,0.340527,900,91,8666000,8776000,8931000,9121000,9197000,9217000,9232000,9236000,9240000
1636607617,71M,2.5,62115840.0,0.395488,900,91,8746000,8841000,8994000,9225000,9590000,9603000,9606000,9607000,9613000
1636607625,69M,1.0,64446464.0,0.32696,900,101,9621000,10074000,10104000,10148000,10453000,10471000,10602000,10603000,10804000
1636607677,69M,1.0,64675840.0,0.348353,1000,1,42000,44000,46000,47000,50000,52000,56000,58000,63000
1636607781,69M,1.0,60649472.0,0.433155,1000,11,1033000,1043000,1049000,1055000,1067000,1074000,1097000,1102000,1109000
1636607787,71M,2.5,62730240.0,0.362358,1000,1,40000,43000,44000,45000,48000,50000,53000,54000,65000
1636607881,69M,1.0,54714368.0,0.445242,1000,21,1900000,1931000,1963000,1974000,1992000,2009000,2031000,2032000,2035000
1636607887,71M,2.5,61034496.0,0.408097,1000,11,988000,1011000,1027000,1031000,1043000,1057000,1070000,1077000,1080000
1636607980,69M,1.0,55443456.0,0.447121,1000,31,2721000,2759000,2836000,2840000,2980000,3012000,3056000,3056000,3074000
1636607986,71M,2.5,55009280.0,0.416251,1000,21,1847000,1864000,1889000,1897000,1963000,1987000,2021000,2022000,2022000
1636608083,69M,1.0,56238080.0,0.374102,1000,41,3764000,3821000,3848000,3866000,3915000,3963000,3967000,3987000,4092000
1636608085,71M,2.5,55472128.0,0.452697,1000,31,2759000,2808000,2834000,2854000,2894000,2901000,2950000,2950000,2952000
1636608185,69M,1.0,58384384.0,0.381063,1000,51,4673000,4886000,4916000,4922000,4990000,5043000,5071000,5071000,5079000
1636608186,71M,2.5,57610240.0,0.385173,1000,41,3677000,3829000,3890000,3897000,3953000,4001000,4073000,4074000,4075000
1636608293,71M,2.5,57798656.0,0.387592,1000,51,4925000,4981000,5025000,5055000,5173000,5293000,5294000,5294000,5302000
1636608294,69M,1.0,59379712.0,0.365408,1000,61,6044000,6095000,6215000,6247000,6342000,6416000,6422000,6422000,6447000
1636608399,71M,2.5,58736640.0,0.381038,1000,61,5909000,5968000,5998000,6006000,6122000,6155000,6156000,6157000,6160000
1636608401,69M,1.0,61792256.0,0.360519,1000,71,6940000,7023000,7041000,7069000,7149000,7168000,7170000,7171000,7498000
1636608502,71M,2.5,59465728.0,0.375079,1000,71,6588000,6695000,6730000,6751000,6865000,7086000,7093000,7094000,7095000
1636608506,69M,1.0,60923904.0,0.360519,1000,81,7648000,7705000,7848000,7952000,8015000,8106000,8117000,8119000,8204000
1636608606,71M,2.5,61997056.0,0.366388,1000,81,7568000,7664000,7735000,7795000,7849000,8098000,8102000,8106000,8107000
1636608610,69M,1.0,61956096.0,0.358441,1000,91,8480000,8590000,8712000,8724000,8989000,9019000,9086000,9100000,9692000
1636608711,71M,2.5,61812736.0,0.382667,1000,91,8583000,8640000,8645000,8668000,8797000,8822000,8829000,8831000,8834000
1636608714,69M,1.0,64327680.0,0.371137,1000,101,9520000,9614000,9628000,9669000,9732000,9740000,10097000,10671000,11251000
1636608749,68M,1.0,30748672.0,0.0,100,1,39000,42000,44000,45000,48000,50000,54000,55000,55000
1636608768,68M,1.0,30748672.0,0.0,100,11,1039000,1048000,1051000,1061000,1090000,1096000,1096000,1096000,1096000
1636608787,68M,1.0,36864000.0,0.0,100,21,1909000,1925000,1927000,1963000,1964000,1966000,1970000,2008000,2008000
1636608807,68M,1.0,41340928.0,0.041852,100,31,3036000,3040000,3113000,3116000,3117000,3118000,3118000,3124000,3124000
1636608826,68M,1.0,41340928.0,0.043713,100,41,3651000,3688000,3689000,3689000,3760000,3822000,3830000,3871000,3871000
1636608845,68M,1.0,43626496.0,0.043713,100,51,4866000,4871000,4872000,4872000,4875000,4876000,4923000,4926000,4926000
1636608865,68M,1.0,47144960.0,0.078716,100,61,6129000,6130000,6130000,6132000,6290000,6291000,6292000,6312000,6312000
1636608873,70M,2.5,32309248.0,0.0,100,1,38000,41000,43000,45000,47000,48000,49000,56000,56000
1636608885,68M,1.0,47144960.0,0.095538,100,71,6930000,6998000,7109000,7204000,7209000,7248000,7269000,7282000,7282000
1636608892,70M,2.5,32309248.0,0.0,100,11,1055000,1069000,1083000,1084000,1107000,1110000,1110000,1111000,1111000
1636608905,68M,1.0,50094080.0,0.095538,100,81,7742000,7923000,7939000,7977000,8031000,8063000,8093000,8114000,8114000
1636608911,70M,2.5,41291776.0,0.0,100,21,1977000,2000000,2013000,2028000,2029000,2029000,2029000,2031000,2031000
1636608925,68M,1.0,53137408.0,0.112401,100,91,8201000,8356000,8797000,8832000,8840000,8842000,8874000,8875000,8875000
1636608930,70M,2.5,43405312.0,0.0,100,31,2806000,2808000,2816000,2817000,2818000,2873000,2876000,2877000,2877000
1636608943,68M,1.0,53137408.0,0.138298,200,1,43000,45000,47000,48000,50000,51000,56000,57000,64000
1636608949,70M,2.5,43405312.0,0.052444,100,41,3654000,3676000,3676000,3677000,3677000,3677000,3677000,3677000,3677000
1636608969,70M,2.5,44974080.0,0.052444,100,51,4684000,4696000,4698000,4699000,4707000,4752000,4755000,4755000,4755000
1636608971,68M,1.0,53608448.0,0.172058,200,11,973000,1000000,1005000,1008000,1028000,1035000,1037000,1037000,1039000
1636608988,70M,2.5,46952448.0,0.07475,100,61,5587000,5589000,5590000,5590000,5673000,5674000,5677000,5695000,5695000
1636609000,68M,1.0,54267904.0,0.181079,200,21,2000000,2005000,2040000,2075000,2082000,2085000,2086000,2087000,2087000
1636609008,70M,2.5,46952448.0,0.095337,100,71,6970000,6972000,6973000,6974000,6975000,6977000,6988000,6997000,6997000
1636609027,70M,2.5,50495488.0,0.095337,100,81,7459000,7460000,7480000,7481000,7481000,7482000,7484000,7484000,7484000
1636609029,68M,1.0,54267904.0,0.181079,200,31,2864000,2937000,2945000,2947000,2949000,2949000,2966000,2992000,3017000
1636609047,70M,2.5,55476224.0,0.116081,100,91,9093000,9126000,9126000,9126000,9128000,9128000,9128000,9129000,9129000
1636609058,68M,1.0,53088256.0,0.226753,200,41,3947000,4001000,4038000,4076000,4077000,4101000,4140000,4151000,4210000
1636609064,70M,2.5,55476224.0,0.132073,200,1,35000,37000,38000,40000,44000,46000,48000,49000,51000
1636609087,68M,1.0,49315840.0,0.243513,200,51,4883000,4940000,4945000,4947000,4975000,5128000,5222000,5231000,5232000
1636609092,70M,2.5,55476224.0,0.132815,200,11,1018000,1029000,1032000,1033000,1042000,1061000,1062000,1063000,1063000
1636609117,68M,1.0,50987008.0,0.24238,200,61,5923000,6025000,6027000,6028000,6030000,6090000,6126000,6134000,6212000
1636609121,70M,2.5,52850688.0,0.192281,200,21,1919000,1934000,1939000,1970000,2010000,2011000,2015000,2017000,2019000
1636609146,68M,1.0,51724288.0,0.258469,200,71,6594000,6619000,6648000,6690000,6886000,7060000,7269000,7387000,7482000
1636609149,70M,2.5,52850688.0,0.192281,200,31,2774000,2813000,2825000,2826000,2862000,2863000,2864000,2864000,2864000
1636609174,68M,1.0,52711424.0,0.249531,200,81,7479000,7602000,7696000,7733000,7747000,7820000,7835000,7875000,7880000
1636609177,70M,2.5,47333376.0,0.223671,200,41,3652000,3750000,3750000,3754000,3755000,3756000,3759000,3760000,3760000
1636609204,68M,1.0,54931456.0,0.284975,200,91,8642000,8944000,8953000,8954000,9337000,9727000,9835000,9836000,9885000
1636609205,70M,2.5,48898048.0,0.249621,200,51,4678000,4679000,4805000,4807000,4808000,4808000,4810000,4810000,4812000
1636609232,68M,1.0,59576320.0,0.283621,200,101,9189000,9190000,9192000,9280000,9484000,9675000,10111000,10112000,10113000
1636609233,70M,2.5,49655808.0,0.251376,200,61,5464000,5465000,5552000,5553000,5556000,5558000,5560000,5560000,5561000
1636609255,68M,1.0,59764736.0,0.279405,300,1,43000,44000,46000,47000,50000,51000,56000,57000,90000
1636609262,70M,2.5,50933760.0,0.259768,200,71,6771000,7053000,7056000,7059000,7130000,7141000,7142000,7143000,7143000
1636609290,70M,2.5,53284864.0,0.265783,200,81,7261000,7504000,7509000,7510000,7513000,7525000,7527000,7527000,7528000
1636609292,68M,1.0,59764736.0,0.295283,300,11,976000,987000,999000,1001000,1014000,1019000,1032000,1032000,1033000
1636609319,70M,2.5,53510144.0,0.281016,200,91,8630000,8799000,8802000,8803000,8832000,8838000,8839000,8909000,8914000
1636609329,68M,1.0,57778176.0,0.298036,300,21,1878000,1895000,1931000,1933000,1979000,2009000,2010000,2072000,2074000
1636609348,70M,2.5,55762944.0,0.276837,200,101,9273000,9275000,9298000,9312000,9323000,9357000,9358000,9365000,9365000
1636609367,68M,1.0,58093568.0,0.304172,300,31,2837000,2871000,2947000,3022000,3273000,3276000,3277000,3280000,3289000
1636609371,70M,2.5,55762944.0,0.264811,300,1,42000,45000,46000,48000,50000,53000,57000,58000,58000
1636609408,70M,2.5,56631296.0,0.264811,300,11,1004000,1011000,1020000,1032000,1038000,1040000,1073000,1073000,1076000
1636609445,70M,2.5,56631296.0,0.306157,300,21,1906000,1962000,1968000,1972000,2036000,2064000,2065000,2065000,2065000
1636609465,68M,1.0,53022720.0,0.319557,300,51,4986000,5163000,5166000,5175000,5177000,5262000,5389000,5399000,5406000
1636609483,70M,2.5,55947264.0,0.300965,300,31,2830000,2902000,2991000,3029000,3034000,3034000,3035000,3037000,3041000
1636609504,68M,1.0,55685120.0,0.29767,300,61,5792000,5994000,6085000,6086000,6092000,6107000,6110000,6111000,6122000
1636609521,70M,2.5,48934912.0,0.303083,300,41,3864000,3946000,3970000,3975000,4139000,4146000,4148000,4148000,4149000
1636609543,68M,1.0,55906304.0,0.303226,300,71,6640000,6729000,6764000,6826000,6934000,6934000,6935000,6935000,6942000
1636609559,70M,2.5,50282496.0,0.319902,300,51,4678000,4937000,4938000,4939000,4999000,5004000,5040000,5043000,5043000
1636609581,68M,1.0,59015168.0,0.281057,300,81,7475000,7548000,7744000,7751000,7793000,7801000,7809000,8000000,8161000
1636609598,70M,2.5,52465664.0,0.294084,300,61,5940000,6036000,6036000,6063000,6068000,6069000,6071000,6075000,6076000
1636609620,68M,1.0,58503168.0,0.27752,300,91,8757000,8882000,8902000,8915000,9054000,9181000,9284000,9476000,9501000
1636609635,70M,2.5,53223424.0,0.322947,300,71,6165000,6523000,6544000,6545000,6546000,6567000,6568000,6570000,6570000
1636609658,68M,1.0,58863616.0,0.279088,300,101,9263000,9304000,9309000,9314000,9753000,9934000,10053000,10087000,10276000
1636609672,70M,2.5,53248000.0,0.317398,300,81,7396000,7398000,7552000,7553000,7554000,7556000,7683000,7686000,7686000
1636609684,68M,1.0,58863616.0,0.278129,400,1,42000,44000,45000,47000,49000,51000,54000,56000,61000
1636609710,70M,2.5,57008128.0,0.283334,300,91,8349000,8366000,8654000,8655000,8732000,8737000,8741000,8790000,8815000
1636609729,68M,1.0,58548224.0,0.323982,400,11,961000,967000,975000,987000,998000,1011000,1018000,1018000,1020000
1636609748,70M,2.5,57008128.0,0.31292,300,101,9437000,9473000,9475000,9476000,9513000,9515000,9517000,9555000,9578000
1636609775,70M,2.5,57311232.0,0.311263,400,1,41000,44000,46000,47000,49000,52000,54000,56000,64000
1636609819,70M,2.5,57311232.0,0.33724,400,11,960000,978000,984000,987000,998000,1006000,1017000,1017000,1018000
1636609822,68M,1.0,57843712.0,0.337214,400,31,2867000,2884000,2893000,2932000,2943000,2960000,2961000,2961000,2978000
1636609864,70M,2.5,55017472.0,0.332346,400,21,1798000,1825000,1830000,1846000,1851000,1871000,1872000,1872000,1873000
1636609867,68M,1.0,53477376.0,0.34179,400,41,3588000,3634000,3653000,3668000,3677000,3677000,3691000,3707000,3783000
1636609910,70M,2.5,49930240.0,0.35074,400,31,2823000,2838000,2840000,2850000,2902000,2928000,2929000,2930000,2930000
1636609914,68M,1.0,56782848.0,0.345057,400,51,4775000,4805000,4807000,4817000,4896000,4962000,5051000,5138000,5154000
1636609956,70M,2.5,50946048.0,0.35281,400,41,3649000,3676000,3704000,3720000,3779000,3781000,3781000,3781000,3783000
1636609961,68M,1.0,55402496.0,0.349252,400,61,5626000,5658000,5677000,5706000,5753000,5754000,5802000,5822000,5827000
1636610005,70M,2.5,52006912.0,0.367908,400,51,4983000,4984000,5104000,5104000,5241000,5242000,5243000,5243000,5318000
1636610010,68M,1.0,57442304.0,0.345744,400,71,6939000,6979000,6993000,7014000,7098000,7285000,7577000,7578000,7578000
1636610054,70M,2.5,52281344.0,0.364001,400,61,5873000,5943000,6062000,6063000,6266000,6267000,6311000,6318000,6331000
1636610060,68M,1.0,58421248.0,0.331115,400,81,8119000,8211000,8305000,8362000,8363000,8451000,8530000,8572000,8669000
1636610102,70M,2.5,54530048.0,0.342688,400,71,6613000,7055000,7057000,7157000,7224000,7224000,7225000,7245000,7263000
1636610109,68M,1.0,59531264.0,0.32054,400,91,8511000,9011000,9167000,9310000,9391000,9456000,9466000,9479000,9592000
1636610150,70M,2.5,55214080.0,0.331595,400,81,7743000,7860000,7861000,8167000,8171000,8172000,8177000,8185000,8189000
1636610158,68M,1.0,61415424.0,0.319968,400,101,9871000,10025000,10269000,10271000,10387000,10820000,11298000,11391000,11440000
1636610188,68M,1.0,61390848.0,0.289677,500,1,41000,43000,45000,46000,49000,51000,54000,55000,58000
1636610196,70M,2.5,56901632.0,0.329926,400,91,8100000,8338000,8357000,8667000,8669000,8731000,8737000,8742000,8744000
1636610242,68M,1.0,61390848.0,0.353134,500,11,964000,979000,995000,1007000,1029000,1056000,1075000,1076000,1076000
1636610244,70M,2.5,57544704.0,0.326547,400,101,9146000,9530000,9537000,9610000,9670000,9672000,9677000,9678000,9678000
1636610273,70M,2.5,57933824.0,0.32642,500,1,38000,41000,43000,45000,48000,51000,53000,55000,57000
1636610299,68M,1.0,60358656.0,0.354369,500,21,1979000,1996000,2006000,2012000,2043000,2058000,2089000,2089000,2102000
1636610328,70M,2.5,55889920.0,0.356601,500,11,1000000,1016000,1021000,1022000,1026000,1040000,1074000,1074000,1077000
1636610355,68M,1.0,60358656.0,0.356745,500,31,2850000,2894000,2903000,2912000,2927000,2960000,2971000,2997000,3002000
1636610382,70M,2.5,56205312.0,0.367784,500,21,1850000,1860000,1884000,1892000,1900000,1908000,1968000,1968000,1968000
1636610413,68M,1.0,53637120.0,0.368104,500,41,3917000,3986000,4001000,4017000,4107000,4256000,4257000,4258000,4286000
1636610438,70M,2.5,50307072.0,0.371065,500,31,2885000,2950000,2962000,2967000,3030000,3115000,3117000,3118000,3120000
1636610469,68M,1.0,55533568.0,0.368104,500,51,4784000,4861000,4893000,4910000,5072000,5073000,5073000,5074000,5079000
